seed,noise_level,true_degree,true_coefficients,selected_degree,selected_coefficients,c1,c2,source_file,true_coeff_0,true_coeff_1,true_coeff_2,true_coeff_3,true_coeff_4,true_coeff_5,true_coeff_6
130,low,1,"[26.00981047271297, 13.972369514570955]",1,"[25.951845267225423, 14.048224002805112]",0.6666666666666666,0.3333333333333333,polynomial_params_deg1_noise_level_low.csv,26.00981047271297,13.972369514570955,,,,,
131,low,1,"[19.679177252172487, 12.680649162742618]",1,"[19.51323964246512, 12.969649197579527]",0.5,0.5,polynomial_params_deg1_noise_level_low.csv,19.679177252172487,12.680649162742618,,,,,
132,low,1,"[-26.18415632778509, 18.376721507085445]",1,"[-25.400880129633286, 16.717581828405667]",0.2,0.8,polynomial_params_deg1_noise_level_low.csv,-26.18415632778509,18.376721507085445,,,,,
133,low,1,"[11.531868996782949, 11.31461903849932]",1,"[11.284188338852816, 11.073293327584693]",0.2,0.8,polynomial_params_deg1_noise_level_low.csv,11.531868996782949,11.31461903849932,,,,,
134,low,1,"[-15.373683470099555, 16.216006092624404]",1,"[-15.448622205351725, 16.466013979349125]",0.8,0.2,polynomial_params_deg1_noise_level_low.csv,-15.373683470099555,16.216006092624404,,,,,
135,low,1,"[-6.509030757231027, 17.631927289569713]",1,"[-6.130767116330158, 17.049603548826724]",0.4285714285714285,0.5714285714285714,polynomial_params_deg1_noise_level_low.csv,-6.509030757231027,17.631927289569713,,,,,
136,low,1,"[-11.10566022479486, -14.445871562651734]",1,"[-11.023377024451705, -14.319559686182428]",0.0,1.0,polynomial_params_deg1_noise_level_low.csv,-11.10566022479486,-14.445871562651734,,,,,
137,low,1,"[31.244761894876756, -16.965932690543106]",1,"[31.053448999637492, -16.560502294393263]",0.5,0.5,polynomial_params_deg1_noise_level_low.csv,31.244761894876756,-16.965932690543106,,,,,
138,low,1,"[-6.288484904493438, -15.245864062720068]",1,"[-6.031585934074466, -16.450374440383033]",0.5,0.5,polynomial_params_deg1_noise_level_low.csv,-6.288484904493438,-15.245864062720068,,,,,
139,low,1,"[-20.727419263549816, 12.25102573255912]",1,"[-20.94131158441132, 12.457927648513119]",0.5714285714285714,0.4285714285714285,polynomial_params_deg1_noise_level_low.csv,-20.727419263549816,12.25102573255912,,,,,
140,low,1,"[16.82308531525909, 13.921346700096471]",1,"[16.763377895573786, 13.474437623433733]",0.8,0.2,polynomial_params_deg1_noise_level_low.csv,16.82308531525909,13.921346700096471,,,,,
141,low,1,"[15.509607092398635, -14.12959517543649]",5,"[16.711408832965166, -47.7054608600662, 248.69737154621836, -734.2153676120947, 913.3033433996117, -400.20605996606804]",0.5714285714285714,0.4285714285714285,polynomial_params_deg1_noise_level_low.csv,15.509607092398635,-14.12959517543649,,,,,
142,low,1,"[44.506666939104775, 16.541428135041524]",1,"[45.36867163223871, 15.527503815677068]",0.0,1.0,polynomial_params_deg1_noise_level_low.csv,44.506666939104775,16.541428135041524,,,,,
143,low,1,"[-41.209780873173855, -17.76865130438183]",1,"[-41.77250365247654, -16.845470671816077]",0.6666666666666666,0.3333333333333333,polynomial_params_deg1_noise_level_low.csv,-41.209780873173855,-17.76865130438183,,,,,
144,low,1,"[16.008741547238664, -15.007499849254188]",1,"[15.897987632904343, -14.768762560926836]",0.5,0.5,polynomial_params_deg1_noise_level_low.csv,16.008741547238664,-15.007499849254188,,,,,
145,low,1,"[38.53592554271784, 15.39433084223366]",1,"[38.34115454911111, 15.947131403015629]",0.4285714285714285,0.5714285714285714,polynomial_params_deg1_noise_level_low.csv,38.53592554271784,15.39433084223366,,,,,
146,low,1,"[18.806156416143278, -14.378265390435788]",1,"[19.181479625753276, -14.79420017721325]",0.8,0.2,polynomial_params_deg1_noise_level_low.csv,18.806156416143278,-14.378265390435788,,,,,
147,low,1,"[23.635334174416585, 14.788951339414044]",1,"[23.56646633012901, 14.843667371945582]",0.8,0.2,polynomial_params_deg1_noise_level_low.csv,23.635334174416585,14.788951339414044,,,,,
148,low,1,"[7.32489180614111, -11.50654859809446]",2,"[7.814028248579684, -15.441277511361156, 3.51253969512893]",0.0,1.0,polynomial_params_deg1_noise_level_low.csv,7.32489180614111,-11.50654859809446,,,,,
149,low,1,"[11.582560228603745, 9.183722676803058]",1,"[11.399980651807889, 9.870110239698455]",0.6666666666666666,0.3333333333333333,polynomial_params_deg1_noise_level_low.csv,11.582560228603745,9.183722676803058,,,,,
150,low,1,"[91.10035784036424, -16.1018442517595]",1,"[91.6619701962344, -17.161791436750043]",0.5,0.5,polynomial_params_deg1_noise_level_low.csv,91.10035784036424,-16.1018442517595,,,,,
151,low,1,"[-20.969703849057257, 12.935215626045824]",1,"[-20.56964664531925, 12.125798530935388]",0.0,1.0,polynomial_params_deg1_noise_level_low.csv,-20.969703849057257,12.935215626045824,,,,,
152,low,1,"[-15.734121145505666, 13.819278078424384]",1,"[-15.58061944520943, 13.146657098677244]",0.5714285714285714,0.4285714285714285,polynomial_params_deg1_noise_level_low.csv,-15.734121145505666,13.819278078424384,,,,,
153,low,1,"[42.23001591162727, -19.46677897867421]",1,"[42.23504836369235, -19.578886210199094]",0.8,0.2,polynomial_params_deg1_noise_level_low.csv,42.23001591162727,-19.46677897867421,,,,,
154,low,1,"[12.399957226033344, -14.931567541219714]",1,"[13.044742335619302, -15.234924053858236]",1.0,0.0,polynomial_params_deg1_noise_level_low.csv,12.399957226033344,-14.931567541219714,,,,,
155,low,1,"[42.96909581125651, 15.748469146413733]",1,"[42.40181297381667, 16.22248300489476]",0.3333333333333333,0.6666666666666666,polynomial_params_deg1_noise_level_low.csv,42.96909581125651,15.748469146413733,,,,,
156,low,1,"[7.870857351034459, -18.404728723016834]",1,"[7.634344901482081, -18.00466378656543]",0.6666666666666666,0.3333333333333333,polynomial_params_deg1_noise_level_low.csv,7.870857351034459,-18.404728723016834,,,,,
157,low,1,"[-35.43273896685375, -23.244378737677053]",1,"[-36.06622823693153, -22.775799843343766]",0.5,0.5,polynomial_params_deg1_noise_level_low.csv,-35.43273896685375,-23.244378737677053,,,,,
158,low,1,"[23.11788774497714, 32.19531576343145]",2,"[24.059713757869066, 29.256939221119076, 2.0023341972007636]",1.0,0.0,polynomial_params_deg1_noise_level_low.csv,23.11788774497714,32.19531576343145,,,,,
159,low,1,"[-14.029630270087573, 12.881867807768476]",1,"[-14.103826335475006, 12.515973220488425]",0.0,1.0,polynomial_params_deg1_noise_level_low.csv,-14.029630270087573,12.881867807768476,,,,,
160,low,1,"[30.799647665298597, 18.76488741243156]",1,"[30.871912846099836, 18.228504021059937]",0.5,0.5,polynomial_params_deg1_noise_level_low.csv,30.799647665298597,18.76488741243156,,,,,
161,low,1,"[10.93255105270642, -14.378973634374278]",1,"[10.528280604183315, -13.561675134003153]",0.3333333333333333,0.6666666666666666,polynomial_params_deg1_noise_level_low.csv,10.93255105270642,-14.378973634374278,,,,,
162,low,1,"[-21.369389520827777, -14.426519983198604]",1,"[-21.861557572107362, -13.54775289499823]",0.2,0.8,polynomial_params_deg1_noise_level_low.csv,-21.369389520827777,-14.426519983198604,,,,,
163,low,1,"[-57.11084278390075, -29.869532682353167]",1,"[-57.44376346987912, -28.775177814797512]",0.5714285714285714,0.4285714285714285,polynomial_params_deg1_noise_level_low.csv,-57.11084278390075,-29.869532682353167,,,,,
164,low,1,"[-21.702630515357875, 13.454411410319787]",1,"[-21.593777786908962, 12.919317680568822]",0.4285714285714285,0.5714285714285714,polynomial_params_deg1_noise_level_low.csv,-21.702630515357875,13.454411410319787,,,,,
165,low,1,"[-15.632902795775736, -17.007787989542056]",1,"[-16.22944936456909, -15.86575272740017]",0.5,0.5,polynomial_params_deg1_noise_level_low.csv,-15.632902795775736,-17.007787989542056,,,,,
166,low,1,"[-8.215540751188279, 13.752840630078438]",1,"[-8.144248319684602, 13.859806004658152]",0.8,0.2,polynomial_params_deg1_noise_level_low.csv,-8.215540751188279,13.752840630078438,,,,,
167,low,1,"[-9.929922276922571, 18.962424634028125]",1,"[-10.096853430551816, 19.206866237714358]",0.5714285714285714,0.4285714285714285,polynomial_params_deg1_noise_level_low.csv,-9.929922276922571,18.962424634028125,,,,,
168,low,1,"[16.624147721099323, -51.48011047219908]",1,"[16.094384409055554, -50.24119375894633]",0.8,0.2,polynomial_params_deg1_noise_level_low.csv,16.624147721099323,-51.48011047219908,,,,,
169,low,1,"[11.787220211699628, 14.72832005211831]",2,"[11.296640861235757, 18.908842639991413, -4.946011197265846]",0.0,1.0,polynomial_params_deg1_noise_level_low.csv,11.787220211699628,14.72832005211831,,,,,
170,low,1,"[-16.537544176771828, 16.30691291921498]",1,"[-16.520369073576337, 16.312213291592183]",1.0,0.0,polynomial_params_deg1_noise_level_low.csv,-16.537544176771828,16.30691291921498,,,,,
171,low,1,"[17.401223393318492, -13.144743003781848]",2,"[17.052909058271585, -8.975253808818275, -4.38902555717414]",0.8,0.2,polynomial_params_deg1_noise_level_low.csv,17.401223393318492,-13.144743003781848,,,,,
172,low,1,"[25.850762221534723, 15.95345862416892]",1,"[25.98358492881077, 16.371202817727347]",0.5,0.5,polynomial_params_deg1_noise_level_low.csv,25.850762221534723,15.95345862416892,,,,,
173,low,1,"[-17.188275613053897, 22.26242736636058]",1,"[-17.101097210834006, 22.173707446532372]",1.0,0.0,polynomial_params_deg1_noise_level_low.csv,-17.188275613053897,22.26242736636058,,,,,
174,low,1,"[10.901473113984675, -12.494318180507545]",1,"[10.984346913694852, -12.58178444147441]",0.5714285714285714,0.4285714285714285,polynomial_params_deg1_noise_level_low.csv,10.901473113984675,-12.494318180507545,,,,,
175,low,1,"[-16.200750744593332, 15.63799367732124]",1,"[-16.27774287083235, 15.274279474702828]",0.3333333333333333,0.6666666666666666,polynomial_params_deg1_noise_level_low.csv,-16.200750744593332,15.63799367732124,,,,,
176,low,1,"[-8.637346152301529, -11.278771354949168]",1,"[-8.781434651776879, -11.744945503201405]",0.0,1.0,polynomial_params_deg1_noise_level_low.csv,-8.637346152301529,-11.278771354949168,,,,,
177,low,1,"[-14.234335946727183, -17.662759491434237]",1,"[-14.548827894302052, -17.194425022493302]",0.3333333333333333,0.6666666666666666,polynomial_params_deg1_noise_level_low.csv,-14.234335946727183,-17.662759491434237,,,,,
178,low,1,"[6.574126202337388, 15.423427462518454]",1,"[6.225149960869924, 15.569826422173833]",0.6666666666666666,0.3333333333333333,polynomial_params_deg1_noise_level_low.csv,6.574126202337388,15.423427462518454,,,,,
179,low,1,"[26.65893581624893, -14.433136849209994]",1,"[27.281148802366385, -15.14975154663199]",0.5714285714285714,0.4285714285714285,polynomial_params_deg1_noise_level_low.csv,26.65893581624893,-14.433136849209994,,,,,
180,low,1,"[8.430028847315729, 13.824150694655]",1,"[8.352412723493757, 14.029747924458073]",0.2,0.8,polynomial_params_deg1_noise_level_low.csv,8.430028847315729,13.824150694655,,,,,
181,low,1,"[-16.85189551965349, 14.223515748723043]",1,"[-17.654474563090474, 15.223333246337633]",0.0,1.0,polynomial_params_deg1_noise_level_low.csv,-16.85189551965349,14.223515748723043,,,,,
182,low,1,"[-15.86127832583486, 13.131540952274412]",1,"[-15.682184483902978, 13.508875174569123]",0.5,0.5,polynomial_params_deg1_noise_level_low.csv,-15.86127832583486,13.131540952274412,,,,,
183,low,1,"[6.306302992884628, 15.560747832512757]",1,"[6.291418168396249, 15.521542968245024]",0.0,1.0,polynomial_params_deg1_noise_level_low.csv,6.306302992884628,15.560747832512757,,,,,
184,low,1,"[16.622128940939106, -13.975702189429864]",1,"[16.456987310278205, -13.082235646205143]",0.0,1.0,polynomial_params_deg1_noise_level_low.csv,16.622128940939106,-13.975702189429864,,,,,
185,low,1,"[15.687935291201502, -10.040216338406216]",1,"[15.867718183474917, -10.212064856577541]",0.4285714285714285,0.5714285714285714,polynomial_params_deg1_noise_level_low.csv,15.687935291201502,-10.040216338406216,,,,,
186,low,1,"[45.77186783917544, 20.564865565894507]",1,"[46.35960913895293, 19.794202485869675]",0.8,0.2,polynomial_params_deg1_noise_level_low.csv,45.77186783917544,20.564865565894507,,,,,
187,low,1,"[13.481478119426756, -13.523388374341843]",1,"[12.911302881882966, -12.900995893413418]",0.2,0.8,polynomial_params_deg1_noise_level_low.csv,13.481478119426756,-13.523388374341843,,,,,
188,low,1,"[7.522365357902074, 16.5650784800538]",1,"[7.84984210716977, 15.949305791673797]",0.6666666666666666,0.3333333333333333,polynomial_params_deg1_noise_level_low.csv,7.522365357902074,16.5650784800538,,,,,
189,low,1,"[41.76177839039227, -22.289867991010983]",1,"[41.77719649908081, -22.508423177787815]",1.0,0.0,polynomial_params_deg1_noise_level_low.csv,41.76177839039227,-22.289867991010983,,,,,
190,low,1,"[27.255320398625088, 22.449695682806183]",3,"[28.691443767982577, 10.012938188852965, 33.59180355365569, -25.652290371447812]",0.2,0.8,polynomial_params_deg1_noise_level_low.csv,27.255320398625088,22.449695682806183,,,,,
191,low,1,"[-16.389753852396254, 13.0785258741412]",1,"[-16.508221227149438, 12.826402969445372]",0.4285714285714285,0.5714285714285714,polynomial_params_deg1_noise_level_low.csv,-16.389753852396254,13.0785258741412,,,,,
192,low,1,"[5.402626725398699, 17.18066909289456]",1,"[5.228375420474471, 17.19094447228781]",0.5714285714285714,0.4285714285714285,polynomial_params_deg1_noise_level_low.csv,5.402626725398699,17.18066909289456,,,,,
193,low,1,"[11.390603745374852, 15.541386639217963]",2,"[11.328311823926896, 13.180031281715172, 3.6103838526382868]",0.2,0.8,polynomial_params_deg1_noise_level_low.csv,11.390603745374852,15.541386639217963,,,,,
194,low,1,"[58.55231666198115, -38.85551044677421]",1,"[59.03211736670473, -40.30640973085116]",1.0,0.0,polynomial_params_deg1_noise_level_low.csv,58.55231666198115,-38.85551044677421,,,,,
195,low,1,"[-42.11315352104616, -15.5798095181481]",1,"[-41.76901670742212, -16.019628807228788]",0.0,1.0,polynomial_params_deg1_noise_level_low.csv,-42.11315352104616,-15.5798095181481,,,,,
196,low,1,"[18.586273976493384, -26.8618083809749]",1,"[18.6642913601717, -27.197672765239698]",0.5,0.5,polynomial_params_deg1_noise_level_low.csv,18.586273976493384,-26.8618083809749,,,,,
197,low,1,"[13.209884470946852, 14.250962457435008]",1,"[13.541480877154243, 14.345210587758134]",1.0,0.0,polynomial_params_deg1_noise_level_low.csv,13.209884470946852,14.250962457435008,,,,,
198,low,1,"[34.30943471644105, -14.204387115063115]",1,"[34.137082587314495, -14.23738877124018]",0.2,0.8,polynomial_params_deg1_noise_level_low.csv,34.30943471644105,-14.204387115063115,,,,,
199,low,1,"[-9.52458978994038, -11.764426862281184]",1,"[-9.280122661610816, -11.80882121497232]",0.0,1.0,polynomial_params_deg1_noise_level_low.csv,-9.52458978994038,-11.764426862281184,,,,,
200,low,1,"[-21.588756673036844, -28.32051661881061]",1,"[-21.481004951933855, -29.059438281809552]",0.4285714285714285,0.5714285714285714,polynomial_params_deg1_noise_level_low.csv,-21.588756673036844,-28.32051661881061,,,,,
201,low,1,"[-15.509183395094714, -15.55510527975986]",1,"[-15.571499889187827, -15.492606839722308]",0.5714285714285714,0.4285714285714285,polynomial_params_deg1_noise_level_low.csv,-15.509183395094714,-15.55510527975986,,,,,
202,low,1,"[-14.943457175285731, 15.050748545879504]",1,"[-14.975206584102477, 15.187708774761091]",0.5714285714285714,0.4285714285714285,polynomial_params_deg1_noise_level_low.csv,-14.943457175285731,15.050748545879504,,,,,
203,low,1,"[12.22821024812796, -12.992031649886853]",1,"[12.125105844627154, -12.51622652454216]",0.0,1.0,polynomial_params_deg1_noise_level_low.csv,12.22821024812796,-12.992031649886853,,,,,
204,low,1,"[-48.20783767864631, -16.936229781552946]",2,"[-47.81089781458728, -18.415826147795254, 0.6405140045966065]",1.0,0.0,polynomial_params_deg1_noise_level_low.csv,-48.20783767864631,-16.936229781552946,,,,,
205,low,1,"[9.693077845572084, 15.52801420049389]",1,"[10.328834817119773, 14.554016517950318]",0.4285714285714285,0.5714285714285714,polynomial_params_deg1_noise_level_low.csv,9.693077845572084,15.52801420049389,,,,,
206,low,1,"[8.060623157961293, 13.292107748044192]",1,"[7.460295617511097, 13.984802569192397]",0.2,0.8,polynomial_params_deg1_noise_level_low.csv,8.060623157961293,13.292107748044192,,,,,
207,low,1,"[-11.67245936384124, 12.835709568430914]",1,"[-11.678459239926486, 12.353921426805092]",1.0,0.0,polynomial_params_deg1_noise_level_low.csv,-11.67245936384124,12.835709568430914,,,,,
208,low,1,"[12.412460713996117, 14.092626155470802]",1,"[12.44754189683494, 13.777830137544834]",0.2,0.8,polynomial_params_deg1_noise_level_low.csv,12.412460713996117,14.092626155470802,,,,,
209,low,1,"[25.45011167999372, -12.929794793460092]",2,"[25.84951919022501, -15.280441261367374, 2.428668094151015]",0.6666666666666666,0.3333333333333333,polynomial_params_deg1_noise_level_low.csv,25.45011167999372,-12.929794793460092,,,,,
210,low,1,"[-14.906121628506384, -9.273342426899983]",2,"[-14.48701415997188, -13.347332089703766, 3.90381834264125]",0.2,0.8,polynomial_params_deg1_noise_level_low.csv,-14.906121628506384,-9.273342426899983,,,,,
211,low,1,"[16.63850704883379, 16.868878468934458]",1,"[16.314540393373367, 17.77234065885764]",0.3333333333333333,0.6666666666666666,polynomial_params_deg1_noise_level_low.csv,16.63850704883379,16.868878468934458,,,,,
212,low,1,"[10.127986774132562, -13.298764824315027]",1,"[9.988603420693536, -13.271259783752654]",0.5714285714285714,0.4285714285714285,polynomial_params_deg1_noise_level_low.csv,10.127986774132562,-13.298764824315027,,,,,
213,low,1,"[10.966019497181174, 10.90811718933154]",1,"[10.723118949499206, 11.257008504257707]",0.2,0.8,polynomial_params_deg1_noise_level_low.csv,10.966019497181174,10.90811718933154,,,,,
214,low,1,"[20.77578991653666, -12.564882000094844]",3,"[19.59952177773471, -1.785501544964027, -29.305714201998267, 21.97270812625247]",0.2,0.8,polynomial_params_deg1_noise_level_low.csv,20.77578991653666,-12.564882000094844,,,,,
215,low,1,"[16.32097642957465, 12.504294102277836]",1,"[15.70354467952087, 13.28242517852267]",0.0,1.0,polynomial_params_deg1_noise_level_low.csv,16.32097642957465,12.504294102277836,,,,,
216,low,1,"[-24.250395609542053, -24.788858758385768]",1,"[-25.473010887017924, -22.985089843042847]",0.5,0.5,polynomial_params_deg1_noise_level_low.csv,-24.250395609542053,-24.788858758385768,,,,,
